x,y
5.122252235,9.801587302
-8.114060707,-0.396825397
-5.871338984,-4.841269841
13.57010222,11.94444444
8.185804843,2.068650794
4.770238959,3.69047619
24.86272978,27.73809524
-3.411091435,6.626984127
5.438014123,-0.714285714
12.69498065,-4.841269841
-3.106840801,0.555555556
-2.425392273,-5.728291317
-5.456069846,-9.484126984
5.253278577,-2.936507937
12.2558548,7.057539683
8.263614289,10.03968254
24.05149707,36.19047619
-0.859392783,8.293650794
2.723675267,1.388888889
